idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
166,Adele observed Sherlock with the binoculars. The answer to the question: Who has the binoculars? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
166,Adele observed Sherlock with the binoculars. The answer to the question: Who has the binoculars? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
167,Bill spied the boy with the camera. The answer to the question: Who has the camera? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
167,Bill spied the boy with the camera. The answer to the question: Who has the camera? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
168,the woman picked up the girl with the mittens. The answer to the question: Who has the mittens? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
168,the woman picked up the girl with the mittens. The answer to the question: Who has the mittens? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
169,the girl saw Mary with the telescope. The answer to the question: Who has the telescope? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
169,the girl saw Mary with the telescope. The answer to the question: Who has the telescope? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
170,the man spotted Katherine with the camera. The answer to the question: Who has the camera? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
170,the man spotted Katherine with the camera. The answer to the question: Who has the camera? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
171,the woman saw Watson with the telescope. The answer to the question: Who has the telescope? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
171,the woman saw Watson with the telescope. The answer to the question: Who has the telescope? is,Watson,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
172,the boy saw Alan with the camera. The answer to the question: Who has the camera? is,the boy,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
172,the boy saw Alan with the camera. The answer to the question: Who has the camera? is,Alan,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
173,Alan observed the man with the binoculars. The answer to the question: Who has the binoculars? is,Alan,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
173,Alan observed the man with the binoculars. The answer to the question: Who has the binoculars? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
174,Galileo spotted the woman with the telescope. The answer to the question: Who has the telescope? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
174,Galileo spotted the woman with the telescope. The answer to the question: Who has the telescope? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
175,Mary spied Bill with the binoculars. The answer to the question: Who has the binoculars? is,Mary,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
175,Mary spied Bill with the binoculars. The answer to the question: Who has the binoculars? is,Bill,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
176,Marie grabbed the boy with the ovenmitts. The answer to the question: Who has the ovenmitts? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
176,Marie grabbed the boy with the ovenmitts. The answer to the question: Who has the ovenmitts? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
177,Sherlock spotted the girl with the telescope. The answer to the question: Who has the telescope? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
177,Sherlock spotted the girl with the telescope. The answer to the question: Who has the telescope? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
178,Marie spotted Katherine with the telescope. The answer to the question: Who has the telescope? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
178,Marie spotted Katherine with the telescope. The answer to the question: Who has the telescope? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
179,the girl spotted Ada with the spyglass. The answer to the question: Who has the spyglass? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
179,the girl spotted Ada with the spyglass. The answer to the question: Who has the spyglass? is,Ada,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
180,Adele spied the woman with the camera. The answer to the question: Who has the camera? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
180,Adele spied the woman with the camera. The answer to the question: Who has the camera? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
181,Bill spotted Galileo with the camera. The answer to the question: Who has the camera? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
181,Bill spotted Galileo with the camera. The answer to the question: Who has the camera? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
182,the man picked up the woman with the gloves. The answer to the question: Who has the gloves? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
182,the man picked up the woman with the gloves. The answer to the question: Who has the gloves? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
183,Marie spotted the woman with the binoculars. The answer to the question: Who has the binoculars? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
183,Marie spotted the woman with the binoculars. The answer to the question: Who has the binoculars? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
184,Galileo saw Bill with the spyglass. The answer to the question: Who has the spyglass? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
184,Galileo saw Bill with the spyglass. The answer to the question: Who has the spyglass? is,Bill,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
185,Sherlock saw Adele with the spyglass. The answer to the question: Who has the spyglass? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
185,Sherlock saw Adele with the spyglass. The answer to the question: Who has the spyglass? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
186,Bill spied Galileo with the binoculars. The answer to the question: Who has the binoculars? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
186,Bill spied Galileo with the binoculars. The answer to the question: Who has the binoculars? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
187,Ada spotted Katherine with the binoculars. The answer to the question: Who has the binoculars? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
187,Ada spotted Katherine with the binoculars. The answer to the question: Who has the binoculars? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
188,the man observed the boy with the spyglass. The answer to the question: Who has the spyglass? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
188,the man observed the boy with the spyglass. The answer to the question: Who has the spyglass? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
189,Bill spied Ada with the camera. The answer to the question: Who has the camera? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
189,Bill spied Ada with the camera. The answer to the question: Who has the camera? is,Ada,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
190,Sherlock picked up the girl with the mittens. The answer to the question: Who has the mittens? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
190,Sherlock picked up the girl with the mittens. The answer to the question: Who has the mittens? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
191,Ada saw the man with the binoculars. The answer to the question: Who has the binoculars? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
191,Ada saw the man with the binoculars. The answer to the question: Who has the binoculars? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
192,the woman spied Ada with the binoculars. The answer to the question: Who has the binoculars? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
192,the woman spied Ada with the binoculars. The answer to the question: Who has the binoculars? is,Ada,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
193,Bill grabbed the woman with the mittens. The answer to the question: Who has the mittens? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
193,Bill grabbed the woman with the mittens. The answer to the question: Who has the mittens? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
194,Marie lifted the woman with the gloves. The answer to the question: Who has the gloves? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
194,Marie lifted the woman with the gloves. The answer to the question: Who has the gloves? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
195,Sherlock grabbed the girl with the ovenmitts. The answer to the question: Who has the ovenmitts? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
195,Sherlock grabbed the girl with the ovenmitts. The answer to the question: Who has the ovenmitts? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
196,Watson spotted Marie with the camera. The answer to the question: Who has the camera? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
196,Watson spotted Marie with the camera. The answer to the question: Who has the camera? is,Marie,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
197,Adele spied Sherlock with the spyglass. The answer to the question: Who has the spyglass? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
197,Adele spied Sherlock with the spyglass. The answer to the question: Who has the spyglass? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
198,Bill saw Adele with the binoculars. The answer to the question: Who has the binoculars? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
198,Bill saw Adele with the binoculars. The answer to the question: Who has the binoculars? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
199,Adele lifted the man with the gloves. The answer to the question: Who has the gloves? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
199,Adele lifted the man with the gloves. The answer to the question: Who has the gloves? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
200,Katherine grabbed the girl with the mittens. The answer to the question: Who has the mittens? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
200,Katherine grabbed the girl with the mittens. The answer to the question: Who has the mittens? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,pp
1,the man left and drew or napped. The answer to the question: What did the man do? is,The man either left and drew or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
1,the man left and drew or napped. The answer to the question: What did the man do? is,The man left and then either drew or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
2,the man slept and played or left. The answer to the question: What did the man do? is,The man either slept and played or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
2,the man slept and played or left. The answer to the question: What did the man do? is,The man slept and then either played or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
3,the dog drank and played or slept. The answer to the question: What did the dog do? is,The dog either drank and played or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
3,the dog drank and played or slept. The answer to the question: What did the dog do? is,The dog drank and then either played or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
4,the man ate and drew or napped. The answer to the question: What did the man do? is,The man either ate and drew or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
4,the man ate and drew or napped. The answer to the question: What did the man do? is,The man ate and then either drew or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
5,the girl walked and moved or ate. The answer to the question: What did the girl do? is,The girl either walked and moved or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
5,the girl walked and moved or ate. The answer to the question: What did the girl do? is,The girl walked and then either moved or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
6,the woman played or left and ate. The answer to the question: What did the woman do? is,The woman either played and left or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
6,the woman played or left and ate. The answer to the question: What did the woman do? is,The woman played and then either left or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
7,the elephant drank or played and walked. The answer to the question: What did the elephant do? is,The elephant either drank and played or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
7,the elephant drank or played and walked. The answer to the question: What did the elephant do? is,The elephant drank and then either played or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
8,the girl slept and played or walked. The answer to the question: What did the girl do? is,The girl either slept and played or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
8,the girl slept and played or walked. The answer to the question: What did the girl do? is,The girl slept and then either played or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
9,the woman moved and slept or ate. The answer to the question: What did the woman do? is,The woman either moved and slept or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
9,the woman moved and slept or ate. The answer to the question: What did the woman do? is,The woman moved and then either slept or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
10,the girl slept and ate or napped. The answer to the question: What did the girl do? is,The girl either slept and ate or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
10,the girl slept and ate or napped. The answer to the question: What did the girl do? is,The girl slept and then either ate or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
11,the cat slept or moved and walked. The answer to the question: What did the cat do? is,The cat either slept and moved or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
11,the cat slept or moved and walked. The answer to the question: What did the cat do? is,The cat slept and then either moved or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
12,the girl slept or napped and drank. The answer to the question: What did the girl do? is,The girl either slept and napped or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
12,the girl slept or napped and drank. The answer to the question: What did the girl do? is,The girl slept and then either napped or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
13,the woman walked and played or drew. The answer to the question: What did the woman do? is,The woman either walked and played or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
13,the woman walked and played or drew. The answer to the question: What did the woman do? is,The woman walked and then either played or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
14,the dog napped and slept or drank. The answer to the question: What did the dog do? is,The dog either napped and slept or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
14,the dog napped and slept or drank. The answer to the question: What did the dog do? is,The dog napped and then either slept or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
15,the cat walked or napped and played. The answer to the question: What did the cat do? is,The cat either walked and napped or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
15,the cat walked or napped and played. The answer to the question: What did the cat do? is,The cat walked and then either napped or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
16,the cow drew and moved or walked. The answer to the question: What did the cow do? is,The cow either drew and moved or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
16,the cow drew and moved or walked. The answer to the question: What did the cow do? is,The cow drew and then either moved or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
17,the dog drew or left and slept. The answer to the question: What did the dog do? is,The dog either drew and left or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
17,the dog drew or left and slept. The answer to the question: What did the dog do? is,The dog drew and then either left or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
18,the boy ate or played and walked. The answer to the question: What did the boy do? is,The boy either ate and played or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
18,the boy ate or played and walked. The answer to the question: What did the boy do? is,The boy ate and then either played or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
19,the dog napped and drank or ate. The answer to the question: What did the dog do? is,The dog either napped and drank or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
19,the dog napped and drank or ate. The answer to the question: What did the dog do? is,The dog napped and then either drank or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
20,the boy left and drew or napped. The answer to the question: What did the boy do? is,The boy either left and drew or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
20,the boy left and drew or napped. The answer to the question: What did the boy do? is,The boy left and then either drew or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
21,the cat walked and drank or napped. The answer to the question: What did the cat do? is,The cat either walked and drank or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
21,the cat walked and drank or napped. The answer to the question: What did the cat do? is,The cat walked and then either drank or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
22,the woman played and napped or slept. The answer to the question: What did the woman do? is,The woman either played and napped or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
22,the woman played and napped or slept. The answer to the question: What did the woman do? is,The woman played and then either napped or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
23,the elephant played or moved and walked. The answer to the question: What did the elephant do? is,The elephant either played and moved or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
23,the elephant played or moved and walked. The answer to the question: What did the elephant do? is,The elephant played and then either moved or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
24,the bird slept and played or drew. The answer to the question: What did the bird do? is,The bird either slept and played or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
24,the bird slept and played or drew. The answer to the question: What did the bird do? is,The bird slept and then either played or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
25,the girl walked and played or drank. The answer to the question: What did the girl do? is,The girl either walked and played or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
25,the girl walked and played or drank. The answer to the question: What did the girl do? is,The girl walked and then either played or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
26,the fish ate or walked and napped. The answer to the question: What did the fish do? is,The fish either ate and walked or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
26,the fish ate or walked and napped. The answer to the question: What did the fish do? is,The fish ate and then either walked or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
27,the fish played and walked or slept. The answer to the question: What did the fish do? is,The fish either played and walked or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
27,the fish played and walked or slept. The answer to the question: What did the fish do? is,The fish played and then either walked or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
28,the man left or drew and walked. The answer to the question: What did the man do? is,The man either left and drew or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
28,the man left or drew and walked. The answer to the question: What did the man do? is,The man left and then either drew or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
29,the cow moved and left or slept. The answer to the question: What did the cow do? is,The cow either moved and left or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
29,the cow moved and left or slept. The answer to the question: What did the cow do? is,The cow moved and then either left or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
30,the cat drank or drew and moved. The answer to the question: What did the cat do? is,The cat either drank and drew or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
30,the cat drank or drew and moved. The answer to the question: What did the cat do? is,The cat drank and then either drew or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
31,the cow walked or moved and napped. The answer to the question: What did the cow do? is,The cow either walked and moved or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
31,the cow walked or moved and napped. The answer to the question: What did the cow do? is,The cow walked and then either moved or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
32,the fish slept or napped and moved. The answer to the question: What did the fish do? is,The fish either slept and napped or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
32,the fish slept or napped and moved. The answer to the question: What did the fish do? is,The fish slept and then either napped or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
33,the bird drank and left or drew. The answer to the question: What did the bird do? is,The bird either drank and left or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
33,the bird drank and left or drew. The answer to the question: What did the bird do? is,The bird drank and then either left or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
34,the cat played or left and drank. The answer to the question: What did the cat do? is,The cat either played and left or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
34,the cat played or left and drank. The answer to the question: What did the cat do? is,The cat played and then either left or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
35,the dog drank or moved and ate. The answer to the question: What did the dog do? is,The dog either drank and moved or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
35,the dog drank or moved and ate. The answer to the question: What did the dog do? is,The dog drank and then either moved or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
36,the man drew and slept or drank. The answer to the question: What did the man do? is,The man either drew and slept or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
36,the man drew and slept or drank. The answer to the question: What did the man do? is,The man drew and then either slept or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
37,the man moved or drank and drew. The answer to the question: What did the man do? is,The man either moved and drank or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
37,the man moved or drank and drew. The answer to the question: What did the man do? is,The man moved and then either drank or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
38,the fish left and drew or slept. The answer to the question: What did the fish do? is,The fish either left and drew or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
38,the fish left and drew or slept. The answer to the question: What did the fish do? is,The fish left and then either drew or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
39,the cat drew or slept and ate. The answer to the question: What did the cat do? is,The cat either drew and slept or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
39,the cat drew or slept and ate. The answer to the question: What did the cat do? is,The cat drew and then either slept or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
40,the man ate and slept or napped. The answer to the question: What did the man do? is,The man either ate and slept or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
40,the man ate and slept or napped. The answer to the question: What did the man do? is,The man ate and then either slept or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
41,the boy slept or played and moved. The answer to the question: What did the boy do? is,The boy either slept and played or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
41,the boy slept or played and moved. The answer to the question: What did the boy do? is,The boy slept and then either played or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
42,the bird played and napped or drank. The answer to the question: What did the bird do? is,The bird either played and napped or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
42,the bird played and napped or drank. The answer to the question: What did the bird do? is,The bird played and then either napped or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
43,the fish moved or slept and drew. The answer to the question: What did the fish do? is,The fish either moved and slept or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
43,the fish moved or slept and drew. The answer to the question: What did the fish do? is,The fish moved and then either slept or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
44,the fish slept or drank and ate. The answer to the question: What did the fish do? is,The fish either slept and drank or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
